(0.3664969267132126, 0.33588398923383694, 4.302627850915784)
(0.34460729736591056, 0.2971892951526374, 4.074319759261942)
(0.3275372906823025, 0.2808774339261456, 3.893601352923384)
(0.3066827360993234, 0.2579500900807782, 3.7422456317972914)
(0.28741069917923934, 0.24889114568723697, 3.5712926699736407)
(0.27915962026498026, 0.25373638275070726, 3.5700974397570175)
(0.274907330486262, 0.23213639367963665, 3.507104049219149)
(0.2729334008192348, 0.22482797029976534, 3.5110964284879027)
(0.25150838703195627, 0.22941357663301665, 3.4398436657736235)
(0.3990769685713898, 0.3683780762651157, 5.862722477442782)
(0.3959915555418937, 0.3606386644319749, 5.94409622272975)
(0.4014168418069401, 0.3537787133958978, 5.890606898097365)
(0.4014168418069401, 0.3537787133958978, 5.890606898097365)
(0.35901679385435975, 0.3048231239330041, 4.499221615948028)
(0.4014168418069401, 0.3537787133958978, 5.890606898097365)
(0.35901679385435975, 0.3048231239330041, 4.499221615948028)
(0.34214864202508344, 0.2528745538332093, 4.255752686603528)
(0.4014168418069401, 0.3537787133958978, 5.890606898097365)
(0.35901679385435975, 0.3048231239330041, 4.499221615948028)
(0.34214864202508344, 0.2528745538332093, 4.255752686603528)
(0.30125616791662474, 0.2484664787219164, 4.170424779256185)
(0.4014168418069401, 0.3537787133958978, 5.890606898097365)
(0.35901679385435975, 0.3048231239330041, 4.499221615948028)
(0.34214864202508344, 0.2528745538332093, 4.255752686603528)
(0.30125616791662474, 0.2484664787219164, 4.170424779256185)
(0.27564397377307426, 0.22246567313799837, 4.117583074480155)
(0.4014168418069401, 0.3537787133958978, 5.890606898097365)
(0.35901679385435975, 0.3048231239330041, 4.499221615948028)
(0.34214864202508344, 0.2528745538332093, 4.255752686603528)
(0.30125616791662474, 0.2484664787219164, 4.170424779256185)
(0.27564397377307426, 0.22246567313799837, 4.117583074480155)
(0.2513483221262274, 0.186920439588352, 4.153376861357353)
(0.4014168418069401, 0.3537787133958978, 5.890606898097365)
(0.35901679385435975, 0.3048231239330041, 4.499221615948028)
(0.34214864202508344, 0.2528745538332093, 4.255752686603528)
(0.30125616791662474, 0.2484664787219164, 4.170424779256185)
(0.27564397377307426, 0.22246567313799837, 4.117583074480155)
(0.2513483221262274, 0.186920439588352, 4.153376861357353)
(0.23855767304628667, 0.1786087187872806, 4.172476376726034)
(0.4014168418069401, 0.3537787133958978, 5.890606898097365)
(0.35901679385435975, 0.3048231239330041, 4.499221615948028)
(0.34214864202508344, 0.2528745538332093, 4.255752686603528)
(0.30125616791662474, 0.2484664787219164, 4.170424779256185)
(0.27564397377307426, 0.22246567313799837, 4.117583074480155)
(0.2513483221262274, 0.186920439588352, 4.153376861357353)
(0.23855767304628667, 0.1786087187872806, 4.172476376726034)
(0.22434575491947747, 0.18861737550004548, 4.1303926275369705)
(0.4014168418069401, 0.3537787133958978, 5.890606898097365)
(0.35901679385435975, 0.3048231239330041, 4.499221615948028)
(0.34214864202508344, 0.2528745538332093, 4.255752686603528)
(0.30125616791662474, 0.2484664787219164, 4.170424779256185)
(0.27564397377307426, 0.22246567313799837, 4.117583074480155)
(0.2513483221262274, 0.186920439588352, 4.153376861357353)
(0.23855767304628667, 0.1786087187872806, 4.172476376726034)
(0.22434575491947747, 0.18861737550004548, 4.1303926275369705)
(0.2292914030977258, 0.20366058841417653, 4.122393518546377)
(0.4014168418069401, 0.3537787133958978, 5.890606898097365)
(0.35901679385435975, 0.3048231239330041, 4.499221615948028)
(0.34214864202508344, 0.2528745538332093, 4.255752686603528)
(0.30125616791662474, 0.2484664787219164, 4.170424779256185)
(0.27564397377307426, 0.22246567313799837, 4.117583074480155)
(0.2513483221262274, 0.186920439588352, 4.153376861357353)
(0.23855767304628667, 0.1786087187872806, 4.172476376726034)
(0.22434575491947747, 0.18861737550004548, 4.1303926275369705)
(0.2292914030977258, 0.20366058841417653, 4.122393518546377)
(0.20941473701050584, 0.20445480353325746, 4.097782355518968)
